Timestamp,District_ID,Latitude,Longitude,Area_Type,Pop_Density,Temperature,Relative_Humidity,Wind_Speed,PM1,PM2.5,UM003,Hour,DayOfWeek,Month
2022-04-20 07:00:00,Cau_Giay,21.036,105.795,2,23000,18.9,92,4.5,27.72,46.9,1863.0,7,2,4
2022-04-20 08:00:00,Cau_Giay,21.036,105.795,2,23000,20.6,84,4.2,27.72,46.9,1863.0,8,2,4
2022-04-20 09:00:00,Cau_Giay,21.036,105.795,2,23000,22.1,75,2.7,27.72,46.9,1863.0,9,2,4
2022-04-20 10:00:00,Cau_Giay,21.036,105.795,2,23000,22.2,73,3.7,27.72,46.9,1863.0,10,2,4
2022-04-20 11:00:00,Cau_Giay,21.036,105.795,2,23000,22.9,71,4.2,27.72,46.9,1863.0,11,2,4
2022-04-20 12:00:00,Cau_Giay,21.036,105.795,2,23000,23.3,69,4.4,27.72,46.9,1863.0,12,2,4
2022-04-20 13:00:00,Cau_Giay,21.036,105.795,2,23000,24.0,65,6.2,27.72,46.9,1863.0,13,2,4
2022-04-20 14:00:00,Cau_Giay,21.036,105.795,2,23000,24.5,63,3.4,27.72,46.9,1863.0,14,2,4
2022-04-20 15:00:00,Cau_Giay,21.036,105.795,2,23000,24.9,62,5.4,27.72,46.9,1863.0,15,2,4
2022-04-20 16:00:00,Cau_Giay,21.036,105.795,2,23000,25.0,63,8.2,27.72,46.9,1863.0,16,2,4
2022-04-20 17:00:00,Cau_Giay,21.036,105.795,2,23000,24.6,64,7.3,27.72,46.9,1863.0,17,2,4
2022-04-20 18:00:00,Cau_Giay,21.036,105.795,2,23000,23.0,80,4.0,27.72,46.9,1863.0,18,2,4
2022-04-20 19:00:00,Cau_Giay,21.036,105.795,2,23000,20.6,83,5.8,27.72,46.9,1863.0,19,2,4
2022-04-20 20:00:00,Cau_Giay,21.036,105.795,2,23000,20.0,87,6.3,27.72,46.9,1863.0,20,2,4
2022-04-20 21:00:00,Cau_Giay,21.036,105.795,2,23000,19.8,87,5.9,27.72,46.9,1863.0,21,2,4
2022-04-20 22:00:00,Cau_Giay,21.036,105.795,2,23000,19.5,88,5.8,27.72,46.9,1863.0,22,2,4
2022-04-20 23:00:00,Cau_Giay,21.036,105.795,2,23000,19.0,90,6.8,27.72,46.9,1863.0,23,2,4
2022-04-21 00:00:00,Cau_Giay,21.036,105.795,2,23000,18.9,90,6.2,27.72,46.9,1863.0,0,3,4
2022-04-21 01:00:00,Cau_Giay,21.036,105.795,2,23000,18.7,90,6.8,27.72,46.9,1863.0,1,3,4
2022-04-21 02:00:00,Cau_Giay,21.036,105.795,2,23000,18.5,93,7.1,27.72,46.9,1863.0,2,3,4
2022-04-21 03:00:00,Cau_Giay,21.036,105.795,2,23000,18.2,95,6.2,27.72,46.9,1863.0,3,3,4
2022-04-21 04:00:00,Cau_Giay,21.036,105.795,2,23000,18.1,95,5.9,27.72,46.9,1863.0,4,3,4
2022-04-21 05:00:00,Cau_Giay,21.036,105.795,2,23000,18.0,96,6.5,27.72,46.9,1863.0,5,3,4
2022-04-21 06:00:00,Cau_Giay,21.036,105.795,2,23000,18.2,97,4.3,27.72,46.9,1863.0,6,3,4
2022-04-21 07:00:00,Cau_Giay,21.036,105.795,2,23000,19.6,92,6.3,27.72,46.9,1863.0,7,3,4
2022-04-21 08:00:00,Cau_Giay,21.036,105.795,2,23000,21.3,86,6.1,27.72,46.9,1863.0,8,3,4
2022-04-21 09:00:00,Cau_Giay,21.036,105.795,2,23000,23.0,79,7.4,27.72,46.9,1863.0,9,3,4
2022-04-21 10:00:00,Cau_Giay,21.036,105.795,2,23000,24.5,70,9.8,27.72,46.9,1863.0,10,3,4
2022-04-21 11:00:00,Cau_Giay,21.036,105.795,2,23000,26.1,63,11.6,27.72,46.9,1863.0,11,3,4
2022-04-21 12:00:00,Cau_Giay,21.036,105.795,2,23000,25.7,68,11.0,27.72,46.9,1863.0,12,3,4
2022-04-21 13:00:00,Cau_Giay,21.036,105.795,2,23000,26.4,68,8.9,27.72,46.9,1863.0,13,3,4
2022-04-21 14:00:00,Cau_Giay,21.036,105.795,2,23000,26.6,67,12.1,27.72,46.9,1863.0,14,3,4
2022-04-21 15:00:00,Cau_Giay,21.036,105.795,2,23000,26.2,71,11.8,27.72,46.9,1863.0,15,3,4
2022-04-21 16:00:00,Cau_Giay,21.036,105.795,2,23000,26.6,70,13.8,27.72,46.9,1863.0,16,3,4
2022-04-21 17:00:00,Cau_Giay,21.036,105.795,2,23000,25.4,79,12.7,27.72,46.9,1863.0,17,3,4
2022-04-21 18:00:00,Cau_Giay,21.036,105.795,2,23000,24.4,86,7.2,27.72,46.9,1863.0,18,3,4
2022-04-21 19:00:00,Cau_Giay,21.036,105.795,2,23000,23.0,91,8.9,27.72,46.9,1863.0,19,3,4
2022-04-21 20:00:00,Cau_Giay,21.036,105.795,2,23000,22.8,93,9.4,27.72,46.9,1863.0,20,3,4
2022-04-21 21:00:00,Cau_Giay,21.036,105.795,2,23000,22.1,94,9.0,27.72,46.9,1863.0,21,3,4
2022-04-21 22:00:00,Cau_Giay,21.036,105.795,2,23000,21.7,95,9.2,27.72,46.9,1863.0,22,3,4
2022-04-21 23:00:00,Cau_Giay,21.036,105.795,2,23000,21.5,95,10.3,27.72,46.9,1863.0,23,3,4
2022-04-22 00:00:00,Cau_Giay,21.036,105.795,2,23000,21.5,95,6.8,27.72,46.9,1863.0,0,4,4
2022-04-22 01:00:00,Cau_Giay,21.036,105.795,2,23000,21.2,96,11.0,27.72,46.9,1863.0,1,4,4
2022-04-22 02:00:00,Cau_Giay,21.036,105.795,2,23000,21.1,96,12.5,27.72,46.9,1863.0,2,4,4
2022-04-22 03:00:00,Cau_Giay,21.036,105.795,2,23000,21.0,97,9.4,27.72,46.9,1863.0,3,4,4
2022-04-22 04:00:00,Cau_Giay,21.036,105.795,2,23000,21.0,97,7.8,27.72,46.9,1863.0,4,4,4
2022-04-22 05:00:00,Cau_Giay,21.036,105.795,2,23000,21.2,97,6.6,27.72,46.9,1863.0,5,4,4
2022-04-22 06:00:00,Cau_Giay,21.036,105.795,2,23000,21.6,96,8.1,27.72,46.9,1863.0,6,4,4
2022-04-22 07:00:00,Cau_Giay,21.036,105.795,2,23000,22.4,92,9.1,27.72,46.9,1863.0,7,4,4
2022-04-22 08:00:00,Cau_Giay,21.036,105.795,2,23000,24.0,85,12.1,27.72,46.9,1863.0,8,4,4
2022-04-22 09:00:00,Cau_Giay,21.036,105.795,2,23000,25.6,79,17.3,27.72,46.9,1863.0,9,4,4
2022-04-22 10:00:00,Cau_Giay,21.036,105.795,2,23000,27.0,75,19.6,27.72,46.9,1863.0,10,4,4
2022-04-22 11:00:00,Cau_Giay,21.036,105.795,2,23000,27.5,73,18.9,27.72,46.9,1863.0,11,4,4
2022-04-22 12:00:00,Cau_Giay,21.036,105.795,2,23000,29.1,67,21.4,27.72,46.9,1863.0,12,4,4
2022-04-22 13:00:00,Cau_Giay,21.036,105.795,2,23000,29.6,64,19.4,27.72,46.9,1863.0,13,4,4
2022-04-22 14:00:00,Cau_Giay,21.036,105.795,2,23000,30.2,63,18.4,27.72,46.9,1863.0,14,4,4
2022-04-22 15:00:00,Cau_Giay,21.036,105.795,2,23000,30.0,66,22.1,27.72,46.9,1863.0,15,4,4
2022-04-22 16:00:00,Cau_Giay,21.036,105.795,2,23000,29.5,68,20.5,27.72,46.9,1863.0,16,4,4
2022-04-22 17:00:00,Cau_Giay,21.036,105.795,2,23000,28.5,74,20.0,27.72,46.9,1863.0,17,4,4
2022-04-22 18:00:00,Cau_Giay,21.036,105.795,2,23000,26.8,80,17.8,27.72,46.9,1863.0,18,4,4
2022-04-22 19:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,82,14.0,27.72,46.9,1863.0,19,4,4
2022-04-22 20:00:00,Cau_Giay,21.036,105.795,2,23000,25.3,86,14.6,27.72,46.9,1863.0,20,4,4
2022-04-22 21:00:00,Cau_Giay,21.036,105.795,2,23000,24.6,90,13.4,27.72,46.9,1863.0,21,4,4
2022-04-22 22:00:00,Cau_Giay,21.036,105.795,2,23000,24.1,94,11.8,27.72,46.9,1863.0,22,4,4
2022-04-22 23:00:00,Cau_Giay,21.036,105.795,2,23000,23.8,96,7.2,27.72,46.9,1863.0,23,4,4
2022-04-23 00:00:00,Cau_Giay,21.036,105.795,2,23000,23.6,96,9.5,27.72,46.9,1863.0,0,5,4
2022-04-23 01:00:00,Cau_Giay,21.036,105.795,2,23000,23.2,97,5.5,27.72,46.9,1863.0,1,5,4
2022-04-23 02:00:00,Cau_Giay,21.036,105.795,2,23000,23.1,98,8.4,27.72,46.9,1863.0,2,5,4
2022-04-23 03:00:00,Cau_Giay,21.036,105.795,2,23000,23.5,97,7.1,27.72,46.9,1863.0,3,5,4
2022-04-23 04:00:00,Cau_Giay,21.036,105.795,2,23000,23.4,97,4.7,27.72,46.9,1863.0,4,5,4
2022-04-23 05:00:00,Cau_Giay,21.036,105.795,2,23000,23.5,97,3.3,27.72,46.9,1863.0,5,5,4
2022-04-23 06:00:00,Cau_Giay,21.036,105.795,2,23000,23.7,96,5.2,27.72,46.9,1863.0,6,5,4
2022-04-23 07:00:00,Cau_Giay,21.036,105.795,2,23000,24.4,94,8.9,27.72,46.9,1863.0,7,5,4
2022-04-23 08:00:00,Cau_Giay,21.036,105.795,2,23000,25.1,90,9.7,27.72,46.9,1863.0,8,5,4
2022-04-23 09:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,87,7.6,27.72,46.9,1863.0,9,5,4
2022-04-23 10:00:00,Cau_Giay,21.036,105.795,2,23000,27.0,83,7.2,27.72,46.9,1863.0,10,5,4
2022-04-23 11:00:00,Cau_Giay,21.036,105.795,2,23000,27.9,79,5.9,27.72,46.9,1863.0,11,5,4
2022-04-23 12:00:00,Cau_Giay,21.036,105.795,2,23000,29.0,74,7.7,27.72,46.9,1863.0,12,5,4
2022-04-23 13:00:00,Cau_Giay,21.036,105.795,2,23000,29.8,71,8.2,27.72,46.9,1863.0,13,5,4
2022-04-23 14:00:00,Cau_Giay,21.036,105.795,2,23000,31.0,68,8.8,27.72,46.9,1863.0,14,5,4
2022-04-23 15:00:00,Cau_Giay,21.036,105.795,2,23000,31.5,66,9.4,27.72,46.9,1863.0,15,5,4
2022-04-23 16:00:00,Cau_Giay,21.036,105.795,2,23000,31.5,65,11.1,27.72,46.9,1863.0,16,5,4
2022-04-23 17:00:00,Cau_Giay,21.036,105.795,2,23000,30.7,70,11.8,27.72,46.9,1863.0,17,5,4
2022-04-23 18:00:00,Cau_Giay,21.036,105.795,2,23000,28.9,78,14.3,27.72,46.9,1863.0,18,5,4
2022-04-23 19:00:00,Cau_Giay,21.036,105.795,2,23000,27.0,84,13.0,27.72,46.9,1863.0,19,5,4
2022-04-23 20:00:00,Cau_Giay,21.036,105.795,2,23000,26.4,85,13.8,27.72,46.9,1863.0,20,5,4
2022-04-23 21:00:00,Cau_Giay,21.036,105.795,2,23000,25.6,88,12.2,27.72,46.9,1863.0,21,5,4
2022-04-23 22:00:00,Cau_Giay,21.036,105.795,2,23000,25.0,92,11.2,27.72,46.9,1863.0,22,5,4
2022-04-23 23:00:00,Cau_Giay,21.036,105.795,2,23000,24.5,93,10.0,27.72,46.9,1863.0,23,5,4
2022-04-24 00:00:00,Cau_Giay,21.036,105.795,2,23000,24.2,95,11.1,27.72,46.9,1863.0,0,6,4
2022-04-24 01:00:00,Cau_Giay,21.036,105.795,2,23000,23.9,96,9.7,27.72,46.9,1863.0,1,6,4
2022-04-24 02:00:00,Cau_Giay,21.036,105.795,2,23000,23.8,97,10.6,27.72,46.9,1863.0,2,6,4
2022-04-24 03:00:00,Cau_Giay,21.036,105.795,2,23000,23.7,97,9.8,27.72,46.9,1863.0,3,6,4
2022-04-24 04:00:00,Cau_Giay,21.036,105.795,2,23000,23.6,97,9.2,27.72,46.9,1863.0,4,6,4
2022-04-24 05:00:00,Cau_Giay,21.036,105.795,2,23000,23.5,97,8.5,27.72,46.9,1863.0,5,6,4
2022-04-24 06:00:00,Cau_Giay,21.036,105.795,2,23000,23.7,96,10.5,27.72,46.9,1863.0,6,6,4
2022-04-24 07:00:00,Cau_Giay,21.036,105.795,2,23000,25.0,90,14.5,27.72,46.9,1863.0,7,6,4
2022-04-24 08:00:00,Cau_Giay,21.036,105.795,2,23000,26.1,86,15.6,27.72,46.9,1863.0,8,6,4
2022-04-24 09:00:00,Cau_Giay,21.036,105.795,2,23000,27.0,83,14.7,27.72,46.9,1863.0,9,6,4
2022-04-24 10:00:00,Cau_Giay,21.036,105.795,2,23000,28.8,76,15.1,27.72,46.9,1863.0,10,6,4
2022-04-24 11:00:00,Cau_Giay,21.036,105.795,2,23000,30.2,72,12.6,27.72,46.9,1863.0,11,6,4
2022-04-24 12:00:00,Cau_Giay,21.036,105.795,2,23000,31.8,65,12.7,27.72,46.9,1863.0,12,6,4
2022-04-24 13:00:00,Cau_Giay,21.036,105.795,2,23000,32.8,63,11.5,27.72,46.9,1863.0,13,6,4
2022-04-24 14:00:00,Cau_Giay,21.036,105.795,2,23000,33.1,62,11.6,27.72,46.9,1863.0,14,6,4
2022-04-24 15:00:00,Cau_Giay,21.036,105.795,2,23000,33.4,60,14.5,27.72,46.9,1863.0,15,6,4
2022-04-24 16:00:00,Cau_Giay,21.036,105.795,2,23000,32.7,66,17.6,27.72,46.9,1863.0,16,6,4
2022-04-24 17:00:00,Cau_Giay,21.036,105.795,2,23000,31.2,73,19.2,27.72,46.9,1863.0,17,6,4
2022-04-24 18:00:00,Cau_Giay,21.036,105.795,2,23000,29.6,77,18.6,27.72,46.9,1863.0,18,6,4
2022-04-24 19:00:00,Cau_Giay,21.036,105.795,2,23000,28.1,84,13.5,27.72,46.9,1863.0,19,6,4
2022-04-24 20:00:00,Cau_Giay,21.036,105.795,2,23000,27.3,85,13.8,27.72,46.9,1863.0,20,6,4
2022-04-24 21:00:00,Cau_Giay,21.036,105.795,2,23000,26.6,87,15.8,27.72,46.9,1863.0,21,6,4
2022-04-24 22:00:00,Cau_Giay,21.036,105.795,2,23000,26.2,87,15.1,27.72,46.9,1863.0,22,6,4
2022-04-24 23:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,87,16.2,27.72,46.9,1863.0,23,6,4
2022-04-25 00:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,87,16.7,27.72,46.9,1863.0,0,0,4
2022-04-25 01:00:00,Cau_Giay,21.036,105.795,2,23000,25.8,88,14.4,27.72,46.9,1863.0,1,0,4
2022-04-25 02:00:00,Cau_Giay,21.036,105.795,2,23000,25.5,90,11.8,27.72,46.9,1863.0,2,0,4
2022-04-25 03:00:00,Cau_Giay,21.036,105.795,2,23000,25.1,91,11.0,27.72,46.9,1863.0,3,0,4
2022-04-25 04:00:00,Cau_Giay,21.036,105.795,2,23000,24.8,93,10.5,27.72,46.9,1863.0,4,0,4
2022-04-25 05:00:00,Cau_Giay,21.036,105.795,2,23000,24.5,95,7.5,27.72,46.9,1863.0,5,0,4
2022-04-25 06:00:00,Cau_Giay,21.036,105.795,2,23000,24.4,96,5.6,27.72,46.9,1863.0,6,0,4
2022-04-25 07:00:00,Cau_Giay,21.036,105.795,2,23000,25.8,91,10.1,27.72,46.9,1863.0,7,0,4
2022-04-25 08:00:00,Cau_Giay,21.036,105.795,2,23000,27.1,86,8.8,27.72,46.9,1863.0,8,0,4
2022-04-25 09:00:00,Cau_Giay,21.036,105.795,2,23000,28.6,80,7.2,27.72,46.9,1863.0,9,0,4
2022-04-25 10:00:00,Cau_Giay,21.036,105.795,2,23000,30.6,72,5.6,27.72,46.9,1863.0,10,0,4
2022-04-25 11:00:00,Cau_Giay,21.036,105.795,2,23000,31.6,72,4.7,27.72,46.9,1863.0,11,0,4
2022-04-25 12:00:00,Cau_Giay,21.036,105.795,2,23000,32.8,69,7.3,27.72,46.9,1863.0,12,0,4
2022-04-25 13:00:00,Cau_Giay,21.036,105.795,2,23000,33.7,65,7.9,27.72,46.9,1863.0,13,0,4
2022-04-25 14:00:00,Cau_Giay,21.036,105.795,2,23000,34.4,62,7.3,27.72,46.9,1863.0,14,0,4
2022-04-25 15:00:00,Cau_Giay,21.036,105.795,2,23000,34.8,60,10.8,27.72,46.9,1863.0,15,0,4
2022-04-25 16:00:00,Cau_Giay,21.036,105.795,2,23000,34.2,62,16.6,27.72,46.9,1863.0,16,0,4
2022-04-25 17:00:00,Cau_Giay,21.036,105.795,2,23000,32.0,71,18.9,27.72,46.9,1863.0,17,0,4
2022-04-25 18:00:00,Cau_Giay,21.036,105.795,2,23000,30.5,74,14.9,27.72,46.9,1863.0,18,0,4
2022-04-25 19:00:00,Cau_Giay,21.036,105.795,2,23000,29.1,79,12.7,27.72,46.9,1863.0,19,0,4
2022-04-25 20:00:00,Cau_Giay,21.036,105.795,2,23000,28.1,83,12.7,27.72,46.9,1863.0,20,0,4
2022-04-25 21:00:00,Cau_Giay,21.036,105.795,2,23000,27.5,84,12.7,27.72,46.9,1863.0,21,0,4
2022-04-25 22:00:00,Cau_Giay,21.036,105.795,2,23000,27.0,85,13.5,27.72,46.9,1863.0,22,0,4
2022-04-25 23:00:00,Cau_Giay,21.036,105.795,2,23000,26.6,86,15.3,27.72,46.9,1863.0,23,0,4
2022-04-26 00:00:00,Cau_Giay,21.036,105.795,2,23000,26.5,86,14.8,27.72,46.9,1863.0,0,1,4
2022-04-26 01:00:00,Cau_Giay,21.036,105.795,2,23000,26.2,87,12.1,27.72,46.9,1863.0,1,1,4
2022-04-26 02:00:00,Cau_Giay,21.036,105.795,2,23000,25.8,89,8.9,27.72,46.9,1863.0,2,1,4
2022-04-26 03:00:00,Cau_Giay,21.036,105.795,2,23000,25.5,91,8.4,27.72,46.9,1863.0,3,1,4
2022-04-26 04:00:00,Cau_Giay,21.036,105.795,2,23000,25.0,93,7.3,27.72,46.9,1863.0,4,1,4
2022-04-26 05:00:00,Cau_Giay,21.036,105.795,2,23000,24.6,95,6.4,27.72,46.9,1863.0,5,1,4
2022-04-26 06:00:00,Cau_Giay,21.036,105.795,2,23000,24.6,96,4.7,27.72,46.9,1863.0,6,1,4
2022-04-26 07:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,91,4.3,27.72,46.9,1863.0,7,1,4
2022-04-26 08:00:00,Cau_Giay,21.036,105.795,2,23000,27.6,85,4.4,27.72,46.9,1863.0,8,1,4
2022-04-26 09:00:00,Cau_Giay,21.036,105.795,2,23000,29.5,78,2.9,27.72,46.9,1863.0,9,1,4
2022-04-26 10:00:00,Cau_Giay,21.036,105.795,2,23000,30.6,75,2.3,27.72,46.9,1863.0,10,1,4
2022-04-26 11:00:00,Cau_Giay,21.036,105.795,2,23000,32.0,71,3.7,27.72,46.9,1863.0,11,1,4
2022-04-26 12:00:00,Cau_Giay,21.036,105.795,2,23000,33.2,68,5.9,27.72,46.9,1863.0,12,1,4
2022-04-26 13:00:00,Cau_Giay,21.036,105.795,2,23000,34.0,66,6.9,27.72,46.9,1863.0,13,1,4
2022-04-26 14:00:00,Cau_Giay,21.036,105.795,2,23000,34.5,65,8.3,27.72,46.9,1863.0,14,1,4
2022-04-26 15:00:00,Cau_Giay,21.036,105.795,2,23000,34.7,64,10.7,27.72,46.9,1863.0,15,1,4
2022-04-26 16:00:00,Cau_Giay,21.036,105.795,2,23000,34.5,64,12.7,27.72,46.9,1863.0,16,1,4
2022-04-26 17:00:00,Cau_Giay,21.036,105.795,2,23000,34.0,67,10.3,27.72,46.9,1863.0,17,1,4
2022-04-26 18:00:00,Cau_Giay,21.036,105.795,2,23000,32.1,74,16.8,27.72,46.9,1863.0,18,1,4
2022-04-26 19:00:00,Cau_Giay,21.036,105.795,2,23000,30.1,79,13.9,27.72,46.9,1863.0,19,1,4
2022-04-26 20:00:00,Cau_Giay,21.036,105.795,2,23000,28.9,82,13.5,27.72,46.9,1863.0,20,1,4
2022-04-26 21:00:00,Cau_Giay,21.036,105.795,2,23000,27.8,85,13.1,27.72,46.9,1863.0,21,1,4
2022-04-26 22:00:00,Cau_Giay,21.036,105.795,2,23000,27.0,86,13.0,27.72,46.9,1863.0,22,1,4
2022-04-26 23:00:00,Cau_Giay,21.036,105.795,2,23000,26.4,89,10.5,27.72,46.9,1863.0,23,1,4
2022-04-27 00:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,91,11.0,27.72,46.9,1863.0,0,2,4
2022-04-27 01:00:00,Cau_Giay,21.036,105.795,2,23000,25.6,93,9.5,27.72,46.9,1863.0,1,2,4
2022-04-27 02:00:00,Cau_Giay,21.036,105.795,2,23000,25.3,94,9.5,27.72,46.9,1863.0,2,2,4
2022-04-27 03:00:00,Cau_Giay,21.036,105.795,2,23000,25.0,96,8.5,27.72,46.9,1863.0,3,2,4
2022-04-27 04:00:00,Cau_Giay,21.036,105.795,2,23000,24.8,97,7.2,27.72,46.9,1863.0,4,2,4
2022-04-27 05:00:00,Cau_Giay,21.036,105.795,2,23000,24.6,96,6.9,27.72,46.9,1863.0,5,2,4
2022-04-27 06:00:00,Cau_Giay,21.036,105.795,2,23000,25.0,95,6.8,27.72,46.9,1863.0,6,2,4
2022-04-27 07:00:00,Cau_Giay,21.036,105.795,2,23000,26.4,90,11.1,27.72,46.9,1863.0,7,2,4
2022-04-27 08:00:00,Cau_Giay,21.036,105.795,2,23000,27.3,87,10.5,27.72,46.9,1863.0,8,2,4
2022-04-27 09:00:00,Cau_Giay,21.036,105.795,2,23000,28.5,82,9.6,27.72,46.9,1863.0,9,2,4
2022-04-27 10:00:00,Cau_Giay,21.036,105.795,2,23000,29.8,77,8.5,27.72,46.9,1863.0,10,2,4
2022-04-27 11:00:00,Cau_Giay,21.036,105.795,2,23000,30.9,73,7.9,27.72,46.9,1863.0,11,2,4
2022-04-27 12:00:00,Cau_Giay,21.036,105.795,2,23000,32.1,67,7.3,27.72,46.9,1863.0,12,2,4
2022-04-27 13:00:00,Cau_Giay,21.036,105.795,2,23000,33.2,62,5.8,27.72,46.9,1863.0,13,2,4
2022-04-27 14:00:00,Cau_Giay,21.036,105.795,2,23000,34.0,58,5.4,27.72,46.9,1863.0,14,2,4
2022-04-27 15:00:00,Cau_Giay,21.036,105.795,2,23000,34.4,56,9.2,27.72,46.9,1863.0,15,2,4
2022-04-27 16:00:00,Cau_Giay,21.036,105.795,2,23000,34.5,56,12.5,27.72,46.9,1863.0,16,2,4
2022-04-27 17:00:00,Cau_Giay,21.036,105.795,2,23000,32.2,69,18.1,27.72,46.9,1863.0,17,2,4
2022-04-27 18:00:00,Cau_Giay,21.036,105.795,2,23000,30.2,79,19.2,27.72,46.9,1863.0,18,2,4
2022-04-27 19:00:00,Cau_Giay,21.036,105.795,2,23000,28.8,83,18.4,27.72,46.9,1863.0,19,2,4
2022-04-27 20:00:00,Cau_Giay,21.036,105.795,2,23000,27.6,87,16.0,27.72,46.9,1863.0,20,2,4
2022-04-27 21:00:00,Cau_Giay,21.036,105.795,2,23000,27.0,89,12.8,27.72,46.9,1863.0,21,2,4
2022-04-27 22:00:00,Cau_Giay,21.036,105.795,2,23000,26.4,91,11.7,27.72,46.9,1863.0,22,2,4
2022-04-27 23:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,93,11.4,27.72,46.9,1863.0,23,2,4
2022-04-28 00:00:00,Cau_Giay,21.036,105.795,2,23000,25.8,93,11.5,27.72,46.9,1863.0,0,3,4
2022-04-28 01:00:00,Cau_Giay,21.036,105.795,2,23000,25.5,94,11.0,27.72,46.9,1863.0,1,3,4
2022-04-28 02:00:00,Cau_Giay,21.036,105.795,2,23000,25.3,96,10.7,27.72,46.9,1863.0,2,3,4
2022-04-28 03:00:00,Cau_Giay,21.036,105.795,2,23000,25.2,96,10.5,27.72,46.9,1863.0,3,3,4
2022-04-28 04:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,91,14.0,27.72,46.9,1863.0,4,3,4
2022-04-28 05:00:00,Cau_Giay,21.036,105.795,2,23000,26.0,91,14.3,27.72,46.9,1863.0,5,3,4
2022-04-28 06:00:00,Cau_Giay,21.036,105.795,2,23000,26.1,91,14.7,27.72,46.9,1863.0,6,3,4
2022-04-28 07:00:00,Cau_Giay,21.036,105.795,2,23000,26.7,93,14.8,27.72,46.9,1863.0,7,3,4
2022-04-28 08:00:00,Cau_Giay,21.036,105.795,2,23000,27.8,87,17.7,27.72,46.9,1863.0,8,3,4
2022-04-28 09:00:00,Cau_Giay,21.036,105.795,2,23000,28.8,83,17.7,27.72,46.9,1863.0,9,3,4
2022-04-28 10:00:00,Cau_Giay,21.036,105.795,2,23000,30.0,76,16.2,27.72,46.9,1863.0,10,3,4
2022-04-28 11:00:00,Cau_Giay,21.036,105.795,2,23000,30.6,75,15.5,27.72,46.9,1863.0,11,3,4
2022-04-28 12:00:00,Cau_Giay,21.036,105.795,2,23000,31.4,73,17.7,27.72,46.9,1863.0,12,3,4
2022-04-28 13:00:00,Cau_Giay,21.036,105.795,2,23000,32.4,68,18.8,27.72,46.9,1863.0,13,3,4
2022-04-28 14:00:00,Cau_Giay,21.036,105.795,2,23000,33.0,65,18.7,27.72,46.9,1863.0,14,3,4
2022-04-28 15:00:00,Cau_Giay,21.036,105.795,2,23000,32.7,66,21.6,27.72,46.9,1863.0,15,3,4
2022-04-28 16:00:00,Cau_Giay,21.036,105.795,2,23000,31.9,68,22.7,27.72,46.9,1863.0,16,3,4
2022-04-28 17:00:00,Cau_Giay,21.036,105.795,2,23000,30.4,74,22.7,27.72,46.9,1863.0,17,3,4
2022-04-28 18:00:00,Cau_Giay,21.036,105.795,2,23000,29.0,78,18.9,27.72,46.9,1863.0,18,3,4
2022-04-28 19:00:00,Cau_Giay,21.036,105.795,2,23000,28.2,80,16.8,27.72,46.9,1863.0,19,3,4
2022-04-28 20:00:00,Cau_Giay,21.036,105.795,2,23000,27.5,84,15.8,27.72,46.9,1863.0,20,3,4
2022-04-28 21:00:00,Cau_Giay,21.036,105.795,2,23000,27.0,86,15.5,27.72,46.9,1863.0,21,3,4
2022-04-28 22:00:00,Cau_Giay,21.036,105.795,2,23000,26.5,88,12.7,27.72,46.9,1863.0,22,3,4
2022-04-28 23:00:00,Cau_Giay,21.036,105.795,2,23000,26.1,90,8.0,27.72,46.9,1863.0,23,3,4
2022-04-29 00:00:00,Cau_Giay,21.036,105.795,2,23000,25.8,91,7.6,27.72,46.9,1863.0,0,4,4
2022-04-29 01:00:00,Cau_Giay,21.036,105.795,2,23000,25.3,93,8.7,27.72,46.9,1863.0,1,4,4
2022-04-29 02:00:00,Cau_Giay,21.036,105.795,2,23000,25.0,94,8.6,27.72,46.9,1863.0,2,4,4
2022-04-29 03:00:00,Cau_Giay,21.036,105.795,2,23000,24.6,96,9.7,27.72,46.9,1863.0,3,4,4
2022-04-29 04:00:00,Cau_Giay,21.036,105.795,2,23000,24.4,97,9.4,27.72,46.9,1863.0,4,4,4
2022-04-29 05:00:00,Cau_Giay,21.036,105.795,2,23000,24.2,97,8.6,27.72,46.9,1863.0,5,4,4
2022-04-29 06:00:00,Cau_Giay,21.036,105.795,2,23000,24.4,98,9.4,27.72,46.9,1863.0,6,4,4
2022-04-29 07:00:00,Cau_Giay,21.036,105.795,2,23000,26.6,89,13.9,27.72,46.9,1863.0,7,4,4
2022-04-29 08:00:00,Cau_Giay,21.036,105.795,2,23000,27.6,86,14.8,27.72,46.9,1863.0,8,4,4
2022-04-29 09:00:00,Cau_Giay,21.036,105.795,2,23000,28.7,81,17.9,27.72,46.9,1863.0,9,4,4
2022-04-29 10:00:00,Cau_Giay,21.036,105.795,2,23000,30.1,75,18.1,27.72,46.9,1863.0,10,4,4
